Case Number,Status,Source,Incident Date,Incident Time,Incident Location,Incident City,Incident State,Incident Zip,Incident County,Lure Animal,Lure Candy,Lure Money,Lure Ride,Lure Other,Lure Other Detail,How Got Away,How Got Away Detail,Child ID 1,Child ID 2,Child ID 3,Child ID 4,Child ID 5,Child ID 6,Child Race 1,Child Race 2,Child Race 3,Child Race 4,Child Race 5,Child Race 6,Child Gender 1,Child Gender 2,Child Gender 3,Child Gender 4,Child Gender 5,Child Gender 6,Child Approximate Age 1,Child Approximate Age 2,Child Approximate Age 3,Child Approximate Age 4,Child Approximate Age 5,Child Approximate Age 6,Offender Gender 1,Offender Gender 2,Offender Gender 3,Offender Perceived Age 1,Offender Perceived Age 2,Offender Perceived Age 3,Offender Race 1,Offender Race 2,Offender Race 3,Vehicle Type,Vehicle Color
1277009,Closed,Internet,09/17/16,1:00 PM,1200 Washington Rd,Mt. Lebanon,PA,15228,Allegheny,0,0,0,0,-1,Gift; Question,Ran Away,,574816,,,,,,Unknown,,,,,,Female,,,,,,8,,,,,,Male,,,54-59,,,White,,,Sport Utility,White
1277023,Closed,Internet,09/17/16,4:30 PM,River Hills Dr & Clark St,Burnsville,MN,55337,Dakota,0,0,0,0,-1,Questions,Ran Away,,574835,,,,,,Unknown,,,,,,Male,,,,,,11,,,,,,Male,,,60,,,White,,,Sport Utility,Silver
1277088,Closed,Internet,09/15/16,2:00 PM,4220 Gilman Rd,El Monte,CA,91732,Los Angeles,0,0,0,0,-1,Parents sent,Fought/Broke Free,,574920,,,,,,Unknown,,,,,,Male,,,,,,9,,,,,,Male,,,30-39,,,White,,,,
1277095,Closed,Internet,09/12/16,7:00 AM,N Ridgewood Ave & Warwick Ave,Ormond Beach,FL,32174,Volusia,0,0,0,0,-1,None,Ignored/Refused,,574928,,,,,,Unknown,,,,,,Male,,,,,,Unknown,,,,,,Male,,,40-45,,,White,,,Truck,"Blue, Light"
1277108,Closed,Internet,09/14/16,11:50 AM,S Calkey St & E Boarder St,Diamond,IL,60416,Grundy,0,0,0,0,-1,Directions,Ran Away,,574943,,,,,,Unknown,,,,,,Unknown,,,,,,Unknown,,,,,,Male,,,30-39,,,White,,,Van,Gray
1277217,Closed,Internet,09/18/16,12:00 AM,500 Broadway Ave,Mattoon,IL,61938,Coles,0,0,0,0,-1,Conversation,Ran Away,,575094,,,,,,Unknown,,,,,,Male,,,,,,43084,,,,,,Male,,,,,,White,,,,
1277284,Closed,Internet,08/16/16,12:00 AM,Alexandria Ave & Oakwood Ave,Los Angeles,CA,90004,Los Angeles,0,0,0,0,-1,None,Adult/Child Intervened,,575170,,,,,,Unknown,,,,,,Female,,,,,,8,,,,,,Female,,,,,,Hispanic,,,,
1277286,Closed,Internet,09/20/16,7:00 AM,Stone Haven Dr & McFadden Ln,Temple,TX,76502,Bell,-1,0,0,0,-1,Conversation,Unknown,,575172,,,,,,Unknown,,,,,,Male,,,,,,9,,,,,,Male,,,Unknown,,,Unknown,,,Pickup Truck,Red
1277296,Closed,Internet,09/21/16,8:00 AM,W 7th Ave,Roselle,NJ,07203,Union,0,0,0,0,-1,Gift,Fought/Broke Free,Ran Away,575184,,,,,,Black,,,,,,Female,,,,,,12,,,,,,Male,,,30-39,,,White,,,,
1277300,Closed,Internet,09/21/16,8:51 AM,E 8th Ave,Roselle,NJ,07203,Union,0,0,0,-1,-1,Question,Ignored/Refused,,575192,,,,,,Unknown,,,,,,Female,,,,,,15,,,,,,Male,,,40-50,,,Hispanic,,,,"Green, Dark"
1277312,Closed,Internet,09/20/16,5:00 PM,N Catherine Ave & W Woodlawn Ave,La Grange Park,IL,60526,Cook,0,0,0,0,-1,Question,Ignored/Refused,,575207,,,,,,Unknown,,,,,,Female,,,,,,15,,,,,,Male,,,Unknown,,,White,,,Sport Utility,Dark
1277315,Closed,Internet,09/21/16,8:16 AM,W 51st St,La Grange,IL,60525,Cook,0,0,0,-1,0,,Ignored/Refused,,575210,,,,,,Unknown,,,,,,Female,,,,,,10,,,,,,Male,,,Unknown,,,White,,,Sport Utility,Blue
1277354,Closed,Internet,09/22/16,7:45 PM,N 2nd St & E Dewey St,Platteville,WI,53818,Grant,0,0,0,0,-1,None,Unknown,,575258,,,,,,Unknown,,,,,,Male,,,,,,Unknown,,,,,,Male,,,30-39,,,White,,,,
1277355,Closed,Internet,09/21/16,9:30 PM,S Ridgewood Ave & Shady Pl,Daytona Beach,FL,32114,Volusia,0,0,-1,0,0,,Adult/Child Intervened,,575263,,,,,,Black,,,,,,Female,,,,,,Unknown,,,,,,Male,,,40-49,,,White,,,"Sedan, 4 door",Red
1277487,Closed,Internet,09/23/16,4:30 PM,500 Walnut St,Roselle,NJ,07203,Union,0,0,0,0,-1,None,Fought/Broke Free,Ran away,575458,,,,,,Hispanic,,,,,,Female,,,,,,16,,,,,,Male,,,30,,,White,,,Sport Utility,Silver
1277492,Closed,Internet,09/22/16,5:38 PM,Blanbird Dr,Sinking Spring,PA,19608,Berks,0,0,0,-1,0,,Unknown,,575474,,,,,,Unknown,,,,,,Male,,,,,,10,,,,,,Male,Female,,50-59,Unknown,,White,Unknown,,,Red
1277504,Closed,Internet,09/24/16,4:00 PM,100 Morton Ln,Lafayette,LA,70503,Lafayette,0,0,0,0,-1,None,Other,The suspect fled on foot.,575478,,,,,,Unknown,,,,,,Unknown,,,,,,Unknown,,,,,,Male,,,Unknown,,,White,,,,
1277508,Closed,Internet,09/23/16,12:00 AM,Center St Rd,Ashland,VA,23005,Hanover,0,0,0,0,-1,Conversation,Unknown,,575484,575485,,,,,Unknown,Unknown,,,,,Female,Female,,,,,Unknown,Unknown,,,,,Male,,,Unknown,,,White,,,,
1277509,Closed,Internet,09/25/16,12:00 AM,Center Street Rd,Ashland,VA,23005,Hanover,0,0,0,0,-1,Question,Unknown,,575489,,,,,,Unknown,,,,,,Female,,,,,,Unknown,,,,,,Male,,,60-69,,,White,,,,Red
1277518,Closed,Internet,09/22/16,3:33 PM,Unknown,Springfield,MN,,,0,0,0,0,-1,None,Unknown,,575496,,,,,,Unknown,,,,,,Unknown,,,,,,Unknown,,,,,,Unknown,,,Unknown,,,Unknown,,,Van,White
1277537,Closed,Internet,09/24/16,9:20 AM,2900 W Lunt Ave,Rogers Park,IL,60645,Cook,0,0,0,0,-1,Waved,Ran Away,Ignored/Refused,575526,575527,,,,,Unknown,Unknown,,,,,Unknown,Unknown,,,,,7,10,,,,,Male,,,40,,,Unknown,,,"Sedan, 4 door","Blue, Light"
1277635,Closed,Internet,09/24/16,12:00 AM,2505 Steck Ave,Austin,TX,78757,Travis,0,0,0,0,-1,None,Released,The child yelled for help.,575646,,,,,,Unknown,,,,,,Female,,,,,,11,,,,,,Male,,,,,,White,,,,
1277640,Closed,Internet,09/24/16,12:00 AM,2505 Steck Ave,Austin,TX,78757,Travis,0,0,0,0,-1,None,Adult/Child Intervened,The child also screamed for help.,575651,,,,,,Unknown,,,,,,Female,,,,,,8,,,,,,Male,,,,,,White,,,,
1277712,Closed,Internet,09/26/16,6:00 PM,Cherry Rd NE & 2nd St NE,Massillon,OH,44646,Stark,0,0,0,0,-1,Impersonation,Fought/Broke Free,The suspect fled the area.,575740,,,,,,Unknown,,,,,,Female,,,,,,9,,,,,,Male,,,,,,White,,,Pickup Truck,"Blue, Light"
1277717,Closed,Internet,09/21/16,7:15 PM,401 E Roberta Ave,Waukesha,WI,53186,Waukesha,0,0,0,-1,-1,Impersonation,Ignored/Refused,,575747,,,,,,Unknown,,,,,,Male,,,,,,16,,,,,,Male,,,50-59,,,White,,,,White
1277724,Closed,Internet,09/27/16,3:10 PM,E 4th St & Kitty St,Trenton,MO,64683,Grundy,0,-1,0,0,0,,Unknown,,575755,,,,,,Unknown,,,,,,Unknown,,,,,,Unknown,,,,,,Male,,,50-60,,,White,,,,
1277734,Closed,Internet,08/29/16,6:02 PM,Bracewood Cir,San Marcos,TX,78666,Hays,0,0,0,0,-1,Help/Assistance,Released,,575768,,,,,,Unknown,,,,,,Female,,,,,,7,,,,,,Male,,,Unknown,,,Unknown,,,,White
1277738,Closed,Internet,09/26/16,12:00 AM,Heaton Ave & Edgar Ave,Dayton,OH,45410,Montgomery,0,0,0,0,-1,None,Unknown,,575775,,,,,,Unknown,,,,,,Female,,,,,,Unknown,,,,,,Male,,,Unknown,,,White,,,,
1277742,Closed,Internet,09/24/16,12:00 AM,40968 US 19 N,Tarpon Springs,FL,34689,Pinellas,0,0,0,0,-1,Help/Assistance,Unknown,,575777,,,,,,Unknown,,,,,,Male,,,,,,6,,,,,,Male,,,Unknown,,,Unknown,,,,
1277743,Closed,Internet,09/23/16,12:00 AM,Commodore Dr,Manchester,TN,37355,Coffee,0,0,0,0,-1,None,None,,575778,,,,,,Unknown,,,,,,Unknown,,,,,,Unknown,,,,,,Male,,,,,,White,,,,
1277769,Closed,Internet,09/13/16,7:40 AM,Bolivar St & Macarthur St,Corpus Christi,TX,78416,Nueces,0,0,0,0,-1,Question,Ran Away,,575808,575811,575812,,,,Unknown,Unknown,Unknown,,,,Male,Male,Male,,,,Unknown,Unknown,Unknown,,,,Male,,,,,,Hispanic,,,Van,White
1277827,Closed,Internet,09/27/16,12:00 AM,Copper Ave NE & Tramway Blvd NE,Albuquerque,NM,87123,Bernalillo,0,0,0,0,-1,None,Adult/Child Intervened,,575882,575890,,,,,Unknown,Unknown,,,,,Female,Male,,,,,1,Unknown,,,,,Male,,,,,,Am. Ind.,,,,
1277843,Closed,Internet,09/18/16,12:00 AM,SE 14th St & E Park Ave,Des Moines,IA,50320,Polk,0,0,0,0,-1,Questions,Ran Away,Adult intervened,575900,,,,,,Unknown,,,,,,Female,,,,,,Unknown,,,,,,Male,,,,,,White,,,,White
1277852,Closed,Internet,09/27/16,4:00 PM,Tartan Ln,Burlington,NC,27215,Alamance,0,0,0,-1,-1,Help,Ran Away,Refused,575911,,,,,,Unknown,,,,,,Male,,,,,,11,,,,,,Male,,,30,,,White,,,Truck,Silver
1278100,Closed,Internet,09/28/16,12:00 AM,Matlock Rd & W Sublett Rd,Arlington,TX,76018,Tarrant,0,0,0,-1,-1,Questions,Ignored/Refused,,576226,,,,,,White,,,,,,Female,,,,,,10,,,,,,Male,,,50-69,,,Unknown,,,Pickup Truck,White
1278104,Closed,Internet,09/28/16,12:00 AM,Nueces Dr,Sunland Park,NM,88063,Dona Ana,0,0,0,0,-1,None,Adult/Child Intervened,,576229,576231,,,,,Unknown,Unknown,,,,,Unknown,Unknown,,,,,Unknown,Unknown,,,,,Male,,,25-30,,,Unknown,,,Truck,Black
1278141,Closed,Internet,09/22/16,12:00 AM,2727 N Long Ave,Chicago,IL,60539,Cook,0,0,-1,0,-1,Ice cream; Questions,Ran Away,,576271,,,,,,Unknown,,,,,,Female,,,,,,4,,,,,,Female,,,,,,White,,,Van,Green
1278191,Closed,Internet,09/30/16,12:00 AM,5300 Sheridan Blvd & W 60th Ave,Arvada,CO,80003,Jefferson,0,0,0,0,-1,None,Fought/Broke Free,Ran away,576335,,,,,,Unknown,,,,,,Female,,,,,,14,,,,,,Male,,,Unknown,,,Hispanic,,,Sport Utility,Silver
1278212,Closed,Internet,10/03/16,7:30 AM,Greenwood Ave N,Seattle,WA,98133,King,0,0,0,-1,0,,Ignored/Refused,,576362,,,,,,Unknown,,,,,,Female,,,,,,14,,,,,,Male,,,30-40,,,White,,,,White
1278214,Closed,Internet,10/03/16,5:43 PM,W La Salle St,Somonauk,IL,60552,De Kalb,0,0,0,-1,-1,Conversation,Ignored/Refused,,576364,,,,,,Unknown,,,,,,Female,,,,,,Unknown,,,,,,Male,,,,,,White,,,Sport Utility,Silver
1278277,Closed,Internet,10/04/16,4:45 PM,1700 Maryland Ave,Covington,KY,41014,Kenton,0,0,0,0,-1,None,Fought/Broke Free,Screamed; Ran away,576441,,,,,,Unknown,,,,,,Female,,,,,,Unknown,,,,,,Male,,,30-39,,,White,,,,
1278278,Closed,Internet,10/04/16,12:00 AM,900 Holman Ave,Covington,KY,41011,Kenton,0,0,0,0,-1,None,None,,576442,,,,,,Unknown,,,,,,Unknown,,,,,,Unknown,,,,,,Male,,,30-39,,,White,,,,Black
1278379,Closed,Internet,10/05/16,1:00 PM,Willow Pass Rd & Waterworld Pkwy,Concord,CA,94520,Contra Costa,0,0,0,0,-1,Conversation,Adult/Child Intervened,,576569,,,,,,Unknown,,,,,,Female,,,,,,1,,,,,,Male,,,Unknown,,,Unknown,,,,
1278385,Closed,Internet,10/03/16,3:00 PM,1000 5th Ave SE,Minot,ND,58701,Ward,0,0,0,0,-1,Unknown,Unknown,,576575,,,,,,Unknown,,,,,,Unknown,,,,,,Unknown,,,,,,Unknown,,,Unknown,,,Unknown,,,,
1278388,Closed,Internet,09/28/16,4:00 PM,800 Elm St,Roscoe,TX,79545,Nolan,0,0,0,0,-1,Unknown,Unknown,,576578,,,,,,Unknown,,,,,,Unknown,,,,,,Unknown,,,,,,Male,,,Unknown,,,White,,,,
1278475,Closed,Internet,10/03/16,4:30 PM,W 11th St & Florida Ave,Panama City,FL,32401,Bay,0,0,0,0,-1,Called out,Ran Away,,576694,,,,,,Unknown,,,,,,Female,,,,,,14,,,,,,Male,,,35,,,White,,,,
1278480,Closed,Internet,10/05/16,12:00 AM,1600 Shady Ln,Belton,TX,76513,Bell,0,0,0,0,-1,Unknown,Unknown,,576700,,,,,,Unknown,,,,,,Unknown,,,,,,Unknown,,,,,,Male,,,,,,White,,,,
1278718,Closed,Internet,10/09/16,12:00 AM,S Roosevelt Ave & Powell Ave,Bexley,OH,43209,Franklin,0,-1,0,0,0,,Ignored/Refused,Ran away; Adult intervened,577037,,,,,,White,,,,,,Female,,,,,,12,,,,,,Male,,,Unknown,,,Unknown,,,,
1278735,Closed,Internet,10/07/16,2:00 PM,53rd St & San Pablo Ave,Oakland,CA,94608,Alameda,0,0,0,0,-1,None,Adult/Child Intervened,,577054,,,,,,Unknown,,,,,,Unknown,,,,,,5,,,,,,Male,,,,,,Black,,,,
1278746,Closed,Internet,10/07/16,5:30 PM,15251 Cheshire St,La Mirada,CA,90638,Los Angeles,0,0,0,0,-1,None,Adult/Child Intervened,,577067,,,,,,Unknown,,,,,,Female,,,,,,3,,,,,,Male,,,Unknown,,,Unknown,,,,Tan
1278757,Closed,Internet,10/07/16,12:00 AM,Bonita Beach Rd SE & Dovewood Ct,Bonita Springs,FL,34135,Lee,0,0,0,0,-1,None,Ran Away,,577081,,,,,,Unknown,,,,,,Unknown,,,,,,Unknown,,,,,,Male,,,30-40,,,Hispanic,,,Convertible,
1278766,Closed,Internet,10/06/16,4:30 PM,5 Mile Rd & Inkster Rd,Redford,MI,48239,Wayne,0,0,0,-1,0,,Adult/Child Intervened,,577096,,,,,,Unknown,,,,,,Unknown,,,,,,Unknown,,,,,,Male,,,35-39,,,White,,,,Black
1278824,Closed,Internet,10/09/16,4:00 PM,N 9th St,Canon Falls,MN,55009,Goodhue,0,0,0,0,-1,None,Fought/Broke Free,,577163,,,,,,Unknown,,,,,,Female,,,,,,10,,,,,,Male,,,20-25,,,White,,,,
1278832,Closed,Internet,10/10/16,10:00 PM,3100 Clarksville St & Johnson Woods Dr,Paris,TX,75460,Lamar,0,0,0,0,-1,Conversation,Adult/Child Intervened,,577181,,,,,,Unknown,,,,,,Unknown,,,,,,Unknown,,,,,,Male,,,Unknown,,,Unknown,,,,
1278836,Closed,Internet,10/10/16,3:30 PM,N 35th St & Ave B,Council Bluffs,IA,51501,Pottawattamie,0,0,0,0,-1,Conversation,Ran Away,,577188,,,,,,Unknown,,,,,,Female,,,,,,11,,,,,,Male,,,50-60,,,White,,,"Sedan, 4 door",White
1278860,Closed,Internet,10/11/16,4:30 PM,2600 E Skinner St,Wichita,KS,67211,Sedgwick,0,0,0,0,-1,Questions,Ran Away,,577220,,,,,,Unknown,,,,,,Female,,,,,,11,,,,,,Male,,,60,,,Unknown,,,,Brown
1278863,Closed,Internet,10/10/16,12:00 AM,Lexington Ave,Thomasville,NC,27360,Davidson,0,0,0,0,-1,None,Unknown,,577222,577224,,,,,Unknown,Unknown,,,,,Unknown,Unknown,,,,,6,7,,,,,Male,,,,,,Black,,,,
1278865,Closed,Internet,10/06/16,12:00 AM,Unknown,Yadkinville,NC,,Unknown,0,0,0,0,-1,None,None,,577225,,,,,,Unknown,,,,,,Male,,,,,,3,,,,,,Male,,,,,,White,,,,
1278868,Closed,Internet,10/10/16,9:00 PM,1600 Gummer Ave,Dayton,OH,45403,Montgomery,0,0,0,0,-1,None,Unknown,,577228,577230,,,,,Unknown,Unknown,,,,,Unknown,Unknown,,,,,Unknown,Unknown,,,,,Male,,,,,,White,,,,
1278929,Closed,Internet,10/06/16,12:00 AM,900 E Broadway Ave,Bismarck,ND,58501,Burleigh,0,0,0,0,-1,None,Adult/Child Intervened,,577308,,,,,,White,,,,,,Female,,,,,,1,,,,,,Female,,,,,,White,,,,
1278949,Closed,Internet,10/11/16,7:10 AM,Mebane Oaks Rd,Mebane,NC,27302,Alamance,0,0,0,0,-1,None,Ran Away,,577328,588339,,,,,Unknown,Unknown,,,,,Female,Male,,,,,11,Unknown,,,,,Male,,,,,,White,,,,
1278951,Closed,Internet,10/11/16,12:00 AM,Wilton Pkwy,Buffalo,NY,14223,Erie,0,0,0,0,-1,None,Other,The subject drove away.,577333,,,,,,Unknown,,,,,,Unknown,,,,,,11,,,,,,Male,,,Unknown,,,White,,,Van,Blue
1278955,Closed,Internet,10/10/16,12:00 PM,901 Forest Rd,La Grange Park,IL,60526,Cook,0,0,0,-1,0,,Ran Away,,577337,,,,,,Unknown,,,,,,Female,,,,,,10,,,,,,Male,,,Unknown,,,White,,,Sport Utility,Blue
1278959,Closed,Internet,10/09/16,2:47 PM,3300 N Park Rd,Hollywood,FL,33021,Broward,0,0,0,0,-1,None,Adult/Child Intervened,,577341,,,,,,Unknown,,,,,,Unknown,,,,,,Unknown,,,,,,Male,,,,,,Unknown,,,,
1278965,Closed,Internet,10/09/16,12:00 AM,18020 US-19,Fanning Springs,FL,32693,Levy,0,0,0,0,-1,None,Other,Swam away,577349,,,,,,Unknown,,,,,,Unknown,,,,,,Unknown,,,,,,Male,,,,,,White,,,,
1278993,Closed,Internet,10/06/16,1:11 AM,1500 W Evans St,San Bernardino,CA,92411,San Bernardino,0,0,0,0,-1,None,Adult/Child Intervened,,577381,,,,,,White,,,,,,Female,,,,,,12,,,,,,Male,,,,,,Black,,,,
1279035,Closed,Internet,10/10/16,12:00 AM,Teal Dr & Mallard Ln,Langhorne,PA,19047,Bucks,0,0,0,-1,0,,Ignored/Refused,,577431,,,,,,Unknown,,,,,,Male,,,,,,Unknown,,,,,,Male,,,Unknown,,,White,,,,
1279203,Closed,Internet,10/16/16,8:18 PM,E Broad St & N Wyoming St,Hazleton,PA,18202,Luzerne,0,0,0,0,-1,None,Adult/Child Intervened,,577633,,,,,,Unknown,,,,,,Unknown,,,,,,Unknown,,,,,,Male,,,Unknown,,,Hispanic,,,,
1279213,Closed,Internet,10/17/16,5:00 PM,E 72nd St & 1st Ave,New York,NY,10021,New York,0,0,0,0,-1,Compliment,Adult/Child Intervened,,577644,,,,,,Unknown,,,,,,Unknown,,,,,,5 month,,,,,,Male,,,Unknown,,,Unknown,,,,
1279225,Closed,Internet,10/11/16,6:45 PM,4700 81st St,Lubbock,TX,79424,Lubbock,0,0,0,-1,0,,Ignored/Refused,,577659,,,,,,Unknown,,,,,,Female,,,,,,8,,,,,,Unknown,,,Unknown,,,Unknown,,,Pickup Truck,Blue
1279229,Closed,Internet,10/15/16,4:10 PM,6100 W Berwyn Ave,Chicago,IL,60630,Cook,0,0,0,-1,0,,Ignored/Refused,,577665,,,,,,Unknown,,,,,,Female,,,,,,15,,,,,,Male,,,50-59,,,White,,,"Sedan, 4 door",White
1279233,Closed,Internet,10/12/16,3:30 PM,3600 N Laramie Ave,Chicago,IL,60641,Cook,0,0,0,0,-1,Wave,Ran Away,,577685,577687,577688,,,,Unknown,Unknown,Unknown,,,,Male,Unknown,Unknown,,,,10,Unknown,Unknown,,,,Male,,,30-39,,,Hispanic,,,Van,Purple
1279318,Closed,Internet,10/15/16,12:00 AM,Bellaire Blvd & Beltway 8,Houston,TX,77036,Harris,0,0,0,0,-1,None,Adult/Child Intervened,,577787,,,,,,Asian,,,,,,Female,,,,,,1,,,,,,Male,,,50-55,,,White,,,,
1279406,Closed,Internet,10/18/16,3:30 PM,Lysle Ave & Edmundson St,McKeesport,PA,15133,Allegheny,0,0,0,0,-1,Conversation,Ran Away,,577908,,,,,,Unknown,,,,,,Female,,,,,,14,,,,,,Male,,,,,,Black,,,"Sedan, 4 door",Red
1279416,Closed,Internet,10/14/16,4:00 PM,E St. Charles Rd & Arlington Ave,Elmhurst,IL,60126,Du Page,0,0,0,-1,0,,Ignored/Refused,,577922,,,,,,Unknown,,,,,,Female,,,,,,Unknown,,,,,,Male,,,60-69,,,Unknown,,,,Red
1279421,Closed,Internet,10/17/16,12:00 AM,Unknown,Hinsdale,IL,60521,DuPage,0,0,0,0,-1,None,Ran Away,The subject also fled.,577928,,,,,,Unknown,,,,,,Male,,,,,,8,,,,,,Male,,,,,,White,,,,
1279425,Closed,Internet,10/17/16,4:00 PM,Justina St & Ravine Rd,Hinsdale,IL,60521,DuPage,0,0,0,0,-1,Directions; Questions,Adult/Child Intervened,,577934,,,,,,Unknown,,,,,,Male,,,,,,10,,,,,,Male,,,,,,White,,,,
1279526,Closed,Internet,10/17/16,7:20 PM,Bryan St,Wheeling,WV,26003,Ohio,0,0,0,0,-1,None,Ran Away,,578048,,,,,,Unknown,,,,,,Female,,,,,,13,,,,,,Male,,,,,,White,,,,
1279542,Closed,Internet,10/19/16,12:00 AM,Unknown,Gila Bend,AZ,,Maricopa,0,0,0,0,-1,None,Released,"Afraid, the subject fled and released the child.",578064,,,,,,Unknown,,,,,,Female,,,,,,4,,,,,,Male,,,20-30,,,Unknown,,,,
1279552,Closed,Internet,10/18/16,3:10 PM,S Dillingham Ave & Patrick St,Kissimmee,FL,34741,Osceola,0,-1,-1,0,-1,Prize,Fought/Broke Free,Ran away,578074,,,,,,Unknown,,,,,,Male,,,,,,11,,,,,,Male,,,Unknown,,,Unknown,,,"Sedan, 2 door",Black
1279606,Closed,Internet,10/19/16,5:30 PM,Houston St & W Main St,Wolfe City,TX,75496,Hunt,0,0,0,0,-1,Unknown,Unknown,,578263,578264,578265,578266,,,Unknown,Unknown,Unknown,Unknown,,,Unknown,Unknown,Unknown,Unknown,,,Unknown,Unknown,Unknown,Unknown,,,Male,Female,,Unknown,Unknown,,White,White,,Sport Utility,
1279608,Closed,Internet,10/19/16,3:45 PM,Skyline Dr,Daly City,CA,94015,San Mateo,0,0,0,0,-1,None,Fought/Broke Free,Ran away,578269,,,,,,Unknown,,,,,,Unknown,,,,,,Unknown,,,,,,Male,,,20-29,,,White,,,,
1279613,Closed,Internet,10/14/16,4:30 PM,Bryan St,Wheeling,WV,26003,Ohio,0,0,0,0,-1,None,Ran Away,,578274,,,,,,Unknown,,,,,,Female,,,,,,Unknown,,,,,,Male,,,,,,White,,,,Blue
1279623,Closed,Internet,10/19/16,5:00 PM,13th St & Fern Ave,Imperial Beach,CA,91932,San Diego,0,0,0,0,-1,None,Ran Away,,578284,,,,,,White,,,,,,Female,,,,,,11,,,,,,Male,Male,,Unknown,Unknown,,White,Unknown,,Pickup Truck,
1279640,Closed,Internet,10/19/16,12:00 AM,301 San Mateo Blvd SE,Albuquerque,NM,87108,Bernalillo,0,0,0,0,-1,None,Adult/Child Intervened,,578303,578317,578318,,,,Unknown,Unknown,Unknown,,,,Male,Unknown,Unknown,,,,6,Unknown,Unknown,,,,Female,,,,,,Hispanic,,,,
1279648,Closed,Internet,10/05/16,12:00 AM,Unknown,Roselle,NJ,,Union,0,0,0,0,-1,None,Ignored/Refused,,578316,578319,578320,,,,Unknown,Unknown,Unknown,,,,Female,Female,Male,,,,11,11,10,,,,Male,,,,,,White,,,,
1279923,Closed,Internet,09/20/16,3:00 PM,1901 White Oak Way,San Carlos,CA,94070,San Mateo,0,0,0,0,-1,None,Adult/Child Intervened,,578668,,,,,,Unknown,,,,,,Unknown,,,,,,Unknown,,,,,,Male,,,65-75,,,White,,,,
1279926,Closed,Internet,09/25/16,3:30 AM,700 Cedar St,San Carlos,CA,94070,San Mateo,0,0,0,-1,-1,Conversation,Ignored/Refused,,578671,,,,,,Unknown,,,,,,Male,,,,,,14,,,,,,Male,,,65-75,,,White,,,"Sedan, 4 door",Silver
1279929,Closed,Internet,10/21/16,3:00 PM,700 Laurel St,San Carlos,CA,94070,San Mateo,0,0,0,0,-1,Questions; Conversation,Ignored/Refused,,578686,578687,,,,,Unknown,Unknown,,,,,Female,Female,,,,,11,11,,,,,Male,,,55-59,,,White,,,,
1279937,Closed,Internet,10/20/16,6:42 PM,4300 E Main St,Ventura,CA,93003,Ventura,0,0,0,0,-1,None,Unknown,,578688,,,,,,Unknown,,,,,,Female,,,,,,Unknown,,,,,,Male,,,,,,Unknown,,,,
1279941,Closed,Internet,10/21/16,6:00 PM,9 1/4 Ave,Hanford,CA,93230,Kings,0,0,0,0,-1,None,Ran Away,Screamed,578693,,,,,,Unknown,,,,,,Female,,,,,,9,,,,,,Male,,,Unknown,,,Unknown,,,,Red
1279944,Closed,Internet,10/24/16,8:30 AM,3000 N Cornelia Ave,Fresno,CA,93722,Fresno,0,0,0,0,-1,Key chain,Adult/Child Intervened,,578701,,,,,,Unknown,,,,,,Female,,,,,,4,,,,,,Male,,,,,,Hispanic,,,,
1279946,Closed,Internet,10/03/16,9:00 AM,1000 W 31st St,Chicago,IL,60608,Cook,0,0,0,0,-1,Waved,Unknown,,578705,,,,,,Unknown,,,,,,Male,,,,,,10,,,,,,Male,,,Unknown,,,Black,,,Van,White
1279963,Closed,Internet,10/24/16,4:00 AM,Bronx Blvd & E 213th St,Bronx,NY,10467,New York,0,0,0,0,-1,Unknown,Other,The suspect fled.,578727,,,,,,Unknown,,,,,,Female,,,,,,15,,,,,,Male,,,,,,Black,,,,
1279966,Closed,Internet,10/19/16,12:00 AM,1200 Ruppel Ln,O'Fallon,IL,62269,St. Clair,0,0,-1,0,-1,Handwritten note,Unknown,,578731,,,,,,Unknown,,,,,,Female,,,,,,11,,,,,,Male,,,,,,White,,,,
1279980,Closed,Internet,10/21/16,12:00 AM,Bonita Dr,Middletown,OH,45044,Butler,0,0,0,0,-1,Note,None,,578751,,,,,,Unknown,,,,,,Female,,,,,,12,,,,,,Male,,,,,,Unknown,,,,
1280052,Closed,Internet,10/25/16,7:30 AM,St. Mary's Lane & N Kirkwood Rd,Houston,TX,77079,Harris,0,0,0,-1,0,,Ran Away,,578849,,,,,,Unknown,,,,,,Female,,,,,,Unknown,,,,,,Male,,,Unknown,,,Hispanic,,,Sport Utility,
1280053,Closed,Internet,10/25/16,8:15 AM,Hammerly Blvd & Shadowdale Dr,Houston,TX,77043,Harris,0,0,0,0,-1,Called over,Unknown,,578851,578855,,,,,Unknown,Unknown,,,,,Female,Unknown,,,,,13,Unknown,,,,,Male,,,30-40,,,White,,,,White
1280059,Closed,Internet,10/25/16,8:35 AM,Tiger Trail & Shadowdale Dr,Houston,TX,77043,Harris,0,0,0,0,-1,None,Unknown,,578857,,,,,,Unknown,,,,,,Unknown,,,,,,Unknown,,,,,,Male,,,Unknown,,,White,,,,White
1280061,Closed,Internet,10/25/16,7:45 AM,3602 Hollister Rd,Houston,TX,77080,Harris,0,0,0,0,-1,None,Unknown,,578859,,,,,,Unknown,,,,,,Unknown,,,,,,Unknown,,,,,,Male,,,Unknown,,,White,,,,White
